,selling_price,year,manufacturer,name,cylinders,km_driven,transmission,owner_id,size,type,paint_color
18107,14999,2015,gmc,acadia,6 cylinders,62896,automatic,1GKKRNED9FJ114190,,sedan,
18108,10857,2017,kia,rio lx lx,4 cylinders,9877,manual,KNADM4A35H6038979,,sedan,
18109,18528,2017,mazda,cx-3 touring touring,4 cylinders,19048,automatic,JM1DKFC78H0174952,,SUV,
18110,19441,2017,nissan,juke sl,4 cylinders,22492,other,JN8AF5MV8HT751349,,SUV,
18111,41850,2015,bmw,m3 executive,6 cylinders,38029,other,WBS3C9C53FJ276149,,sedan,black
18112,12999,2012,bmw,3 series 328i,4 cylinders,77799,manual,WBA3A5C50CFJ89987,,sedan,blue
18113,12999,2009,bmw,3 series 335i,6 cylinders,60868,other,WBAWB73599P046786,,coupe,white
18114,9999,2008,bmw,3 series 335i,6 cylinders,93940,automatic,WBAWL73508PX58955,,convertible,silver
18115,10999,2008,bmw,3 series 328i,6 cylinders,77403,automatic,WBAWB33548P133549,,coupe,grey
18116,12999,2011,bmw,3 series 328i xdrive,6 cylinders,82991,automatic,WBAPK7C57BF085327,,sedan,white
18117,12991,2013,volkswagen,golf,4 cylinders,23690,manual,WVWMM7AJ2DW032036,,coupe,silver
18118,15900,2013,volkswagen,beetle convertible,4 cylinders,21994,automatic,3VW7A7AT9DM810966,compact,convertible,grey
18119,8800,2017,nissan,sentra,4 cylinders,4140,automatic,,compact,sedan,silver
18120,685,1988,honda,accord,4 cylinders,185000,automatic,1HGCA6160J012372,compact,coupe,silver
18121,2500,1997,dodge,dakota,8 cylinders,167873,automatic,,mid-size,pickup,white
18122,5000,1992,ford,f250 xlt,8 cylinders,168000,automatic,1FTHX2609NK393744,full-size,truck,grey
18123,26000,2011,dodge,challenger,,32578,manual,2B3CJ7DJ5BH534973,compact,coupe,blue
18124,15500,2016,chrysler,300,,64063,automatic,2C3CCAEG4GH156438,full-size,sedan,silver
18125,10500,2017,chevrolet,cruze,4 cylinders,2500,automatic,,,,
18126,1899,2001,mercury,cougar,4 cylinders,,manual,,compact,hatchback,red
18127,25000,2016,chevrolet,silverado 1500,8 cylinders,60932,automatic,1GCVKREC2GZ195936,,truck,
18128,18500,2017,hyundai,tucson,,11676,automatic,KM8J3CA44HU309761,,wagon,silver
18129,13500,2013,ford,edge,6 cylinders,85467,automatic,2FMDK4JC0DBA83263,,SUV,
18130,19500,2010,ford,f-150,8 cylinders,80436,automatic,1FTFW1EV9AFC32601,,truck,
18131,8000,2013,hyundai,accent,,72449,automatic,KMHCU5AE7DU084983,compact,hatchback,
18132,12844,2015,honda,fit lx,4 cylinders,19956,manual,3HGGK5G55FM745230,,hatchback,
18133,14487,2018,kia,soul base,4 cylinders,12347,automatic,KNDJN2A28J7545812,,hatchback,
18134,10857,2017,kia,rio lx lx,4 cylinders,9877,manual,KNADM4A35H6038979,,sedan,
18135,2500,2007,ford,focus hatchback,6 cylinders,170000,manual,,compact,hatchback,silver
18136,1900,1996,ford,escort lx sport,4 cylinders,,automatic,,mid-size,sedan,white
18137,17995,2013,bmw,5-series 535i xdrive gran t,6 cylinders,72110,automatic,WBASP2C5XDC339325,,hatchback,
18138,31500,2016,toyota,tacoma,6 cylinders,60095,automatic,5TFHZ5BN8GX002126,,truck,
18139,27500,2013,,2013 isuzu npr ecomax,4 cylinders,107157,automatic,JALB4W17XD7401126,full-size,,white
18140,14900,2011,bmw,x5,8 cylinders,77954,automatic,5UXZV8C52BL417182,full-size,,
18141,36900,2015,bmw,m4,6 cylinders,52000,other,WBS3R9C59FK332507,mid-size,sedan,white
18142,24995,2015,lexus,rx 350 base,6 cylinders,51246,automatic,2T2BK1BA3FC269215,,SUV,
18143,15887,2016,volkswagen,golf tsi,4 cylinders,4633,automatic,3VW217AU5GMO32737,mid-size,hatchback,blue
18144,2923,2004,volkswagen,jetta gls 1.8 t,4 cylinders,93000,manual,3VWSE69M34M058820,compact,sedan,grey
18145,13487,2015,mini,cooper countryman,4 cylinders,42010,automatic,wmwzc3c53fwto6023,sub-compact,SUV,grey
18146,22500,2018,toyota,sienna,6 cylinders,33746,automatic,5TDZZ3DC5JS903701,,van,
18147,3995,2005,bmw,x3,6 cylinders,139288,automatic,WBXPA93405WD23215,full-size,SUV,blue
18148,19483,2013,gmc,sierra 2500hd sle 4x4,8 cylinders,131464,automatic,,,,
18149,15800,2007,chevrolet,silverado,8 cylinders,,automatic,,full-size,truck,
18150,22999,2018,nissan,maxima,6 cylinders,23877,automatic,1N4AA6AP2JC384076,,sedan,
18151,17000,2016,dodge,charger,,54711,automatic,2C3CDXHG7GH203781,full-size,sedan,black
18152,29000,2015,jeep,grand cherokee,,35559,automatic,1C4RJFJG3FC174039,,SUV,
18153,16500,2015,nissan,frontier,,62770,automatic,1N6AD0ER2FN713314,,pickup,blue
18154,19000,2014,kia,sorento,,27905,automatic,5XYKUDA79EG519002,,wagon,silver
18155,37000,2018,toyota,tundra,,16463,automatic,5TFDY5F14JX731692,,pickup,silver
18156,24000,2019,hyundai,santa fe xl,,31301,automatic,KM8SMDHF1KU297820,,wagon,black
18157,26000,2008,ram,,,132922,automatic,3D7MX39A28G121099,,pickup,red
18158,42000,2016,ram,2500,,30352,automatic,3C6UR5JL9GG259984,,pickup,
18159,30000,2017,honda,ridgeline,,23419,automatic,5FPYK3F24HB022997,,pickup,silver
18160,50000,2017,chevrolet,silverado,,33000,automatic,1GC1KWEY8HF154769,,pickup,white
18161,17000,2016,jeep,cherokee,,60331,automatic,1C4PJMDB4GW202751,,SUV,white
18162,36000,2018,dodge,challenger,,13119,automatic,2C3CDZFJ5JH228146,,coupe,green
18163,17500,2019,hyundai,tucson,,27012,automatic,KM8J2CA47KU882339,,wagon,
18164,24000,2013,dodge,durango,,47937,automatic,1C4SDJCT5DC663030,,SUV,black
18165,21000,2008,ford,f-250,,52970,automatic,1FTSX20R68EB99438,,pickup,white
18166,9500,2016,jeep,patriot,,41729,manual,1C4NJPBA8GD807788,,SUV,silver
18167,6500,2009,nissan,maxima,,158904,,1N4AA51E49C803503,,sedan,
18168,19500,2011,lexus,rx,,52999,automatic,2T2BK1BA2BC083725,,wagon,
18169,14500,2016,nissan,quest,,35811,,JN8AE2KP1G9157235,,van,black
18170,23000,2014,ford,f-150,,71410,automatic,1FTFW1ET8EFB32011,,pickup,blue
18171,32500,2018,dodge,charger,,11539,automatic,2C3CDXCT0JH230364,full-size,sedan,
18172,14000,2017,chevrolet,malibu,,29863,automatic,1G1ZB5ST5HF247618,,sedan,black
18173,6000,2014,chevrolet,spark,,76882,manual,KL8CC6S93EC403245,sub-compact,hatchback,
18174,9500,2005,nissan,frontier,,144762,automatic,1N6AD07W55C451303,,other,red
18175,20000,2018,jeep,cherokee,,19791,automatic,1C4PJMCX3JD545454,,SUV,
18176,10500,2009,mercedes-benz,m-class,,99462,automatic,4JGBB86EX9A520987,,SUV,black
18177,16998,2017,dodge,grand caravan sxt,6 cylinders,20189,automatic,2C4RDGCGXHR865301,,mini-van,silver
18178,29441,2014,toyota,tundra 4wd limited,8 cylinders,59301,automatic,5TFHW5F16EX357650,,,brown
18179,28773,2015,ford,f-150 lariat,6 cylinders,51089,automatic,1FTEW1EP2FKE00655,,,black
18180,11721,2016,toyota,corolla le,4 cylinders,45602,other,2T1BURHEXGC727695,,sedan,red
18181,16995,2019,hyundai,kona se,4 cylinders,21006,automatic,KM8K1CAA2KU275844,,,blue
18182,21221,2011,jeep,wrangler sahara,6 cylinders,46574,automatic,1J4AA5D10BL505128,,SUV,black
18183,19443,2018,subaru,forester 2.5i,4 cylinders,24979,other,JF2SJAAC1JH525111,,,grey
18184,12875,2014,subaru,forester 2.5i,4 cylinders,82841,other,JF2SJAAC1EH485330,,,white
18185,21444,2012,ram,1500 sport,8 cylinders,66090,automatic,1C6RD7MT3CS317005,,pickup,blue
18186,31500,2016,toyota,4runner,6 cylinders,53000,automatic,JTEBU5JR3G5355681,,SUV,
18187,14999,2016,volkswagen,e-golf,,25320,automatic,WVWPP7AU2GW913693,,hatchback,
18188,20500,2018,ford,transit 250 cargo van,6 cylinders,,automatic,1FTYR1ZM8JKA89410,full-size,van,white
18189,8400,2007,bmw,x5,,,automatic,,,,
18190,11999,2008,chevrolet,silverado 1500,8 cylinders,173800,automatic,2GCEK13J581286003,,truck,
18191,40500,2017,ford,f-150 limited,,40564,automatic,1FTEW1EG4HFC40158,,,
18192,32500,2017,dodge,durango,8 cylinders,38650,automatic,1C4SDJCT0HC935361,,SUV,
18193,8999,2009,nissan,pathfinder,6 cylinders,120953,automatic,5N1AR18B39C602310,,SUV,
18194,11967,2012,honda,fit sport sport,4 cylinders,19514,manual,JHMGE8G50CC027846,,hatchback,
18195,5888,2013,hyundai,elantra gls,4 cylinders,126000,automatic,KMHDH4AEXDU762709,,sedan,
18196,15876,2015,nissan,altima 3.5 sl,6 cylinders,31860,other,1N4BL3AP0FC111044,,sedan,
18197,6998,2012,fiat,500 lounge lounge,4 cylinders,76230,other,3C3CFFER7CT365258,,convertible,
18198,12844,2015,honda,fit lx,4 cylinders,19956,manual,3HGGK5G55FM745230,,hatchback,
18199,15999,2012,lexus,rx 350 base,6 cylinders,108941,automatic,2T2BK1BA9CC137958,,SUV,black
18200,22999,2016,bmw,x1 xdrive28i,4 cylinders,48368,automatic,WBXHT3C32G5E56358,,SUV,black
18201,18999,2012,bmw,x5 xdrive35i premium,6 cylinders,58061,automatic,5UXZV4C55CL755847,,SUV,
18202,18995,2016,jeep,liberty,4 cylinders,45125,automatic,1C4PJMDB7GW162021,sub-compact,SUV,white
18203,26999,2016,bmw,5-series 535i xdrive m-spor,6 cylinders,52535,automatic,WBA5B3C50GG253505,,sedan,
18204,33500,2017,chevrolet,silverado 1500,8 cylinders,40771,automatic,1GCVKSEC2HZ155171,,truck,
18205,14999,2010,audi,q5 3.2 quattro premium,6 cylinders,83538,other,WA1LKCFP5AA112070,,SUV,
18206,14950,2011,chevrolet,silverado 1500 crew cab4x4,8 cylinders,97000,automatic,,full-size,truck,black
18207,11995,2005,chevrolet,silverado 4x4 crew cab,8 cylinders,129000,automatic,,full-size,truck,white
18208,4295,2002,honda,cr-v suv awd,4 cylinders,174000,automatic,,compact,SUV,green
18209,2295,2000,toyota,solara,6 cylinders,140000,automatic,,mid-size,coupe,white
18210,7891,2010,ford,fusion,4 cylinders,100375,automatic,3FAHP0HA8AR250492,,sedan,black
18211,13995,2011,acura,zdx,,1,,2HNYB1H4XBH000011,,SUV,black
18212,14000,2015,kia,optima sx turbo,4 cylinders,58000,automatic,5XXGR4A65FG431813,full-size,sedan,red
18213,3595,2009,nissan,versa,4 cylinders,155000,manual,,compact,sedan,silver
18214,42000,2016,ram,2500,,30352,automatic,3C6UR5JL9GG259984,,pickup,
18215,18999,2010,ford,f-150,8 cylinders,84911,automatic,1FTFW1EV7AFA04807,,truck,
18216,12000,2012,jeep,grand cherokee,,99000,automatic,,,SUV,white
18217,38000,2019,chevrolet,tahoe,,37100,automatic,1GNSKBKCXKR127317,,SUV,black
18218,15500,2012,volkswagen,touareg,6 cylinders,75716,automatic,WVGFK9BP6CD000712,,SUV,
18219,20500,2012,ford,f-150,8 cylinders,130022,automatic,1FTFW1E65CFC44787,,truck,
18220,3100,2007,chevrolet,aveo,4 cylinders,66000,manual,,sub-compact,hatchback,red
18221,22999,2018,nissan,maxima,6 cylinders,23877,automatic,1N4AA6AP2JC384076,,sedan,
18222,21500,2014,ford,f-150,8 cylinders,85816,automatic,1FTFW1EF8EFB79534,,truck,
18223,29000,2015,jeep,grand cherokee,,35559,automatic,1C4RJFJG3FC174039,,SUV,
18224,11967,2012,honda,fit sport sport,4 cylinders,19514,manual,JHMGE8G50CC027846,,hatchback,
18225,18528,2017,mazda,cx-3 touring touring,4 cylinders,19048,automatic,JM1DKFC78H0174952,,SUV,
18226,5888,2013,hyundai,elantra gls,4 cylinders,126000,automatic,KMHDH4AEXDU762709,,sedan,
18227,26999,2016,ford,f-350,,78859,automatic,1FT8W3B63GEA17960,,,
18228,10995,2008,gmc,yukon xl,,124707,,1GKFK16338J209237,,SUV,black
18229,17995,2011,chevrolet,suburban,,111259,,1GNSKKE30BR273706,,SUV,black
18230,5995,2007,subaru,b9 tribeca,,164056,,4S4WX85D274407445,,SUV,
18231,5995,2012,toyota,scion iq,,65356,,JTNJJXB05CJ009293,compact,hatchback,silver
18232,22998,2012,ram,,,128884,,3C6TD5ET6CG221157,,pickup,black
18233,6995,2005,lexus,ls,,180826,,JTHBN36F455021241,full-size,sedan,black
18234,4995,2005,dodge,caravan/grand caravan,,134136,,1D4GP24R05B414635,,van,
18235,18495,2006,ram,,,196670,,3D7LX38C26G262573,,pickup,
18236,25000,2011,,2011 Pro-Star,6 cylinders,,automatic,3HSCUSJR6BN157236,full-size,other,red
18237,9475,2014,chrysler,town and country,,99797,,2C4RC1BG3ER438393,,mini-van,blue
18238,10998,2011,toyota,prius,,111351,,JTDKN3DU1B0318706,,sedan,
18239,3995,2005,nissan,xterra,,172086,,5N1AN08U65C642866,,wagon,
18240,13995,2011,chevrolet,avalanche,,147172,,3GNTKFE30BG186559,,truck,blue
18241,24995,2010,gmc,sierra,,182676,,1GT4K1B61AF112629,,pickup,blue
18242,9995,2007,acura,mdx,,,,2HNYD28847H520487,,SUV,
18243,25000,2011,,2011 Pro-Star,6 cylinders,,automatic,3HSCUSJR6BN157236,full-size,other,red
18244,31995,2015,ram,3500,,49006,,3C63R3HJXFG572691,,pickup,white
18245,23495,2013,ram,1500,,51371,,1C6RR7HT2DS636571,,pickup,black
18246,17899,2017,subaru,legacy premium awd,,83683,automatic,,,,
18247,5400,2004,volkswagen,golf,,96000,automatic,,,hatchback,
18248,10000,2002,,"164,000",8 cylinders,,automatic,,full-size,truck,
18249,20000,2010,dodge,challenger,8 cylinders,37000,manual,2B3CJ7DW5AH111000,mid-size,coupe,black
18250,27999,2014,toyota,tacoma,6 cylinders,73111,manual,5TFLU4EN2EX092675,,truck,
18251,11450,2005,toyota,tundra,8 cylinders,122323,automatic,5TBBT44195S456506,,truck,
18252,12995,2016,kia,forte,4 cylinders,38192,manual,KNAFK4A62G5617845,,sedan,
18253,21459,2019,subaru,wrx,4 cylinders,2648,manual,JF1VA1A67K9815442,,sedan,
18254,7850,2007,toyota,4runner,6 cylinders,151047,automatic,JTEZU14R870094709,,SUV,
18255,29995,2018,ford,f-150,6 cylinders,9160,automatic,1FTEW1EP9JKF72593,,truck,
18256,19995,1996,toyota,land cruiser,,145252,automatic,JT3HJ85J5T0145575,,SUV,green
18257,7995,2013,hyundai,accent,,60797,automatic,KMHCT4AE1DU549447,,sedan,
18258,23995,2013,chevrolet,express passenger,,74793,automatic,1GNSHCF40D1153398,,,white
18259,6995,2011,chevrolet,express cargo,,229857,automatic,1GCWGFCG4B1137862,,,white
18260,11995,2015,volkswagen,jetta,,33139,automatic,3VW2K7AJXFM405966,,sedan,white
18261,8500,2009,toyota,corolla,,87270,automatic,1NXBU40E59Z026708,,sedan,white
18262,12995,2004,jeep,grand cherokee,,38595,automatic,1J4GW48S64C128297,,SUV,
18263,9991,2004,honda,element,,104510,automatic,5J6YH28684L025002,,SUV,red
18264,6500,2006,audi,a4,,103087,automatic,WAUAF68E06A001140,,sedan,black
18265,17950,2019,nissan,frontier crew cab pro-4x,6 cylinders,2520,automatic,,,pickup,blue
18266,23990,2018,subaru,forester premium,4 cylinders,32991,automatic,JF2SJAGC5JH578613,mid-size,wagon,silver
18267,16900,2005,ram,3500,,310920,manual,,,truck,orange
18268,22990,2018,subaru,forester premium,4 cylinders,32991,automatic,JF2SJAGC5JH578613,mid-size,wagon,silver
18269,21000,2011,jeep,wrangler,6 cylinders,59953,manual,1J4BA3H15BL616891,,SUV,
18270,17999,2017,dodge,grand caravan,6 cylinders,39908,automatic,2C4RDGEG1HR845760,,van,
18271,46888,2017,chevrolet,tahoe premier 4x4,8 cylinders,34116,automatic,,,,
18272,5850,2003,honda,crv ex,4 cylinders,97600,automatic,,,SUV,white
18273,72500,2016,,Porsche Panamera,8 cylinders,30199,automatic,WP0AC2A71GL070070,,sedan,
18274,14999,2017,nissan,altima,4 cylinders,37112,automatic,1N4AL3AP0HC290328,,sedan,
18275,12999,2012,acura,tsx,4 cylinders,45369,automatic,JH4CU2F49CC030249,,sedan,
18276,19500,2015,jeep,wrangler,6 cylinders,65239,automatic,1C4AJWAG4FL599587,,SUV,
18277,1895,1994,,Suzuki Sidekick Jx 4 door 4x4,4 cylinders,,manual,,full-size,SUV,red
18278,14487,2018,kia,soul base,4 cylinders,12347,automatic,KNDJN2A28J7545812,,hatchback,
18279,10857,2017,kia,rio lx lx,4 cylinders,9877,manual,KNADM4A35H6038979,,sedan,
18280,18528,2017,mazda,cx-3 touring touring,4 cylinders,19048,automatic,JM1DKFC78H0174952,,SUV,
18281,19441,2017,nissan,juke sl,4 cylinders,22492,other,JN8AF5MV8HT751349,,SUV,
18282,15999,2011,bmw,x5 xdrive35i,6 cylinders,74135,automatic,5UXZV4C54BL738438,,SUV,grey
18283,13999,2012,bmw,x5 xdrive35i sport activity,6 cylinders,97166,automatic,5UXZV4C56CL746901,,SUV,
18284,12999,2011,bmw,3 series 328i xdrive,6 cylinders,62260,automatic,WBAPK7C52BF084991,,sedan,
18285,9999,2007,bmw,x5 3.0si,6 cylinders,102218,automatic,5UXFE43547L016641,,SUV,
18286,7891,2009,dodge,durango,8 cylinders,130334,automatic,1D8HB38P59F711141,,SUV,silver
18287,20000,2015,chevrolet,silverado 1500,8 cylinders,105500,automatic,3GCUKSEC9FG508515,,truck,black
18288,1300,1995,ford,explorer,6 cylinders,200000,automatic,,,SUV,green
18289,16000,2016,chrysler,300,,64063,automatic,2C3CCAEG4GH156438,full-size,sedan,silver
18290,20000,1985,volkswagen,vanagon,4 cylinders,300000,manual,,,van,
18291,24500,2012,ford,f-150,8 cylinders,77535,automatic,1FTFW1E64CFB76563,,truck,
18292,6999,2002,mazda,miata mx-5 rwd gas manual,,78118,manual,JM1NB353320234754,,convertible,silver
18293,11500,2011,bmw,3-series 328i xdrive,6 cylinders,63778,automatic,WBAPK7C5XBA818435,,sedan,
18294,13999,2015,chevrolet,equinox lt fwd gas suv,,65895,automatic,2GNALBEK5F6119400,,SUV,silver
18295,21950,2016,toyota,tundra,8 cylinders,68710,automatic,5TFDW5F16GX543481,full-size,pickup,white
18296,13999,2016,hyundai,sonata se fwd sedan auto,,49807,automatic,KMHE24L16GA012231,,sedan,silver
18297,23000,2016,jeep,grand cherokee,,40209,automatic,1C4RJFAG9GC303855,,SUV,black
18298,18999,2012,gmc,sierra 1500,8 cylinders,116616,automatic,3GTP2WE70CG154757,,truck,
18299,5500,2012,fiat,500 hatchback,4 cylinders,66575,automatic,3C3CFFARXCT288793,compact,hatchback,white
18300,27999,2016,ram,deisel cummins 1500,,30811,automatic,1C6RR7SM6GS392896,,truck,silver
18301,12800,2015,kia,soul + wagon 4d,4 cylinders,16068,automatic,KNDJP3A56F7813967,sub-compact,wagon,red
18302,0,2011,subaru,impreza wrx awd gas sedan,,106487,manual,JF1GV8J64BL521280,,sedan,white
18303,14999,2006,,Porsche Boxster,6 cylinders,67152,manual,WP0CA29876U713333,,convertible,
18304,32499,2019,jeep,grand cherokee altitude 4x4,,19416,automatic,1C4RJFAG2KC726866,,SUV,grey
18305,24500,2012,ford,f-150,8 cylinders,77535,automatic,1FTFW1E64CFB76563,,truck,
18306,22000,2018,jeep,cherokee,,12071,automatic,1C4PJMLXXJD548772,,SUV,
18307,18999,2015,jeep,grand cherokee laredo 4x4,,78731,automatic,1C4RJFAG0FC603900,,SUV,red
18308,500,2015,chrysler,200c,6 cylinders,62000,automatic,1c3ccccg3fn510227,mid-size,sedan,silver
18309,2695,2004,chrysler,pt cruiser,,115000,manual,,,,
18310,3395,2012,nissan,versa,4 cylinders,190000,manual,,,,
18311,3295,2005,chevrolet,cobalt,,150000,manual,,,,
18312,19441,2017,nissan,juke sl,4 cylinders,22492,other,JN8AF5MV8HT751349,,SUV,
18313,15876,2015,nissan,altima 3.5 sl,6 cylinders,31860,other,1N4BL3AP0FC111044,,sedan,
18314,6998,2012,fiat,500 lounge lounge,4 cylinders,76230,other,3C3CFFER7CT365258,,convertible,
18315,2195,2004,dodge,stratus,,140000,automatic,,,,
18316,12749,2011,ford,ranger sport rwd 1/4 ton,,86882,manual,1FTKR4EE0BPA48117,,truck,grey
18317,2385,2001,honda,civic,4 cylinders,160000,manual,,,,
18318,29999,2018,cadillac,cts luxury awd gas auto,,18827,automatic,1G6AX5SS9J0176058,,sedan,grey
18319,18499,2011,ford,lifted f250 xlt 4x4 3/4 ton,,107640,automatic,1FT7X2B64BEC82821,,truck,grey
18320,6250,2000,toyota,tundra 4x4 crew cab,8 cylinders,180000,automatic,,mid-size,truck,green
18321,14999,2012,volkswagen,touareg,6 cylinders,92437,automatic,WVGFK9BP0CD000981,,SUV,
18322,19500,2014,ford,f-150,8 cylinders,106012,automatic,1FTFW1EF0EKE49282,,truck,
18323,13749,2016,volkswagen,jetta sel fwd gas,,18002,automatic,3VWL17AJ0GM361727,,sedan,brown
18324,4899,2004,toyota,highlander limited awd,,206058,automatic,JTEEP21A640012207,,SUV,silver
18325,11495,2013,bmw,128i,6 cylinders,65000,automatic,,compact,coupe,black
18326,3500,2005,subaru,forester,,,automatic,,,,
18327,21999,2018,subaru,legacy limited awd gas,,11565,automatic,4S3BNAK68J3039730,,sedan,blue
18328,29499,2017,ram,1500 slt 4x4,,31555,automatic,1C6RR7LT7HS747968,,truck,white
18329,7349,2013,chrysler,200 touring fwd gas,,97612,automatic,1C3CCBBG6DN531775,,sedan,silver
18330,24900,2017,gmc,sierra 1500,8 cylinders,20229,automatic,1GTN2LECXHZ906751,full-size,truck,white
18331,18499,2008,ram,1500 slt 4x4 1/2 ton,,92667,automatic,1D7HU18268S555009,,truck,black
18332,5000,1998,dodge,dakota,8 cylinders,,manual,,full-size,pickup,black
18333,17999,2019,nissan,rogue sport s awd gas suv,,15344,automatic,JN1BJ1CRXKW313291,,SUV,black
18334,35499,2019,dodge,durango r/t awd gas suv,,17695,automatic,1C4SDJCT0KC691783,,SUV,black
18335,32499,2019,jeep,grand cherokee altitude 4x4,,15688,automatic,1C4RJFAG3KC741070,,SUV,black
18336,40999,2019,ram,1500 big horn,,12199,automatic,1C6SRFFTXKN842313,,truck,white
18337,6199,2001,ford,econoline e150,6 cylinders,113000,automatic,VIN in photo,full-size,van,white
18338,14999,2015,chrysler,200 c fwd gas sedan,,60518,automatic,1C3CCCCG2FN519548,,sedan,blue
18339,15500,2012,volkswagen,touareg,6 cylinders,75716,automatic,WVGFK9BP6CD000712,,sedan,
18340,26999,2015,chevrolet,silverado 1500,8 cylinders,45137,automatic,1GCVKRECXFZ146093,,truck,
18341,27749,2014,ford,f150 fx2 rwd half ton gas,,37687,automatic,1FTFW1CT7EKE13338,,truck,black
18342,21499,2014,ram,1500 sxt 4x4 half ton,,55657,automatic,1C6RR7FT9ES442155,,truck,red
18343,0,2008,toyota,prius,4 cylinders,,automatic,JTDKB20U787735403,sub-compact,hatchback,white
18344,25749,2016,kia,k900 luxury rwd gas sedan,,24009,automatic,KNALU4D38G6032129,,sedan,silver
18345,0,2002,subaru,outback awd,,,automatic,4S3BH806827646191,,,
18346,16249,2018,buick,encore preferred fwd gas,,27888,automatic,KL4CJASB3JB522684,,SUV,red
18347,12500,2012,volkswagen,touareg,6 cylinders,114630,automatic,WVGFK9BP5CD001575,,sedan,
18348,31500,2016,toyota,tacoma,6 cylinders,36371,automatic,5TFHZ5BN1GX004820,,truck,
18349,2500,2004,toyota,camry,,,automatic,,,,
18350,16499,2017,ford,taurus limited fwd gas auto,,50699,automatic,1FAHP2F87HG102430,,sedan,black
18351,16749,2019,nissan,sentra sr fwd gas sedan,,10673,automatic,3N1AB7AP2KY341270,,sedan,red
18352,21499,2019,nissan,rogue sv awd gas suv auto,,15997,automatic,5N1AT2MV2KC742877,,SUV,grey
18353,1900,2004,toyota,matrix,4 cylinders,136066,manual,2T1KR32E04C180570,,hatchback,silver
18354,26500,2016,jeep,wrangler sahara,6 cylinders,32455,manual,1C4AJWBG3GL134816,,SUV,
18355,20500,2012,ford,f-150,8 cylinders,130022,automatic,1FTFW1E65CFC44787,,truck,
18356,900,1996,subaru,legacy outback,4 cylinders,148622,manual,4S3BG4858T6989744,,wagon,green
